Inst Code,Branch Code,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC_I BOYS,SC_I GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS
VBIT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),23084,23588,48006,53047,31860,31860,23084,119917,28874,28874,47398,71859,138714,138714,81795,88741,27183,27183
VBIT,CSE,COMPUTER SCIENCE AND ENGINEERING,19150,19150,40252,46915,27237,27386,59114,68748,26344,26344,46564,59583,116824,140348,72761,82182,23486,23486
VBIT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),19608,19608,44340,44340,27647,27647,53798,53798,26322,27118,43743,68667,117887,117887,79520,81736,23620,23620
VBIT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,30979,30979,71131,71131,44569,44569,67175,131045,44919,44919,71395,102857,148312,148312,95733,125380,38773,38773
VBIT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,47030,50651,100627,128558,59539,59539,47030,50651,56007,56007,91859,91859,47030,50651,122540,140588,69454,69454
VBIT,INF,INFORMATION TECHNOLOGY,27737,27737,61889,61889,40547,40547,129173,129173,35863,39245,67397,67397,151088,151088,97943,116196,33008,33008
VBIT,MEC,MECHANICAL ENGINEERING,48087,62231,48087,109993,73184,120731,48087,62231,71673,71673,97901,97901,48087,62231,133911,133911,48087,129135
VCET,CIV,CIVIL ENGINEERING,99573,111195,144287,144314,144743,144883,99573,111195,145273,146595,147698,147756,99573,111195,143407,143407,99573,111195
VCET,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),44700,44700,104351,112412,67316,67316,60873,60873,60377,74776,116782,131043,108377,108377,115136,148800,70194,70194
VCET,CSE,COMPUTER SCIENCE AND ENGINEERING,40116,49092,95447,95447,63490,63490,40116,49092,53790,60793,77148,122970,40116,49092,104151,138332,62828,66417
VCET,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),36616,41151,92901,109895,65188,65188,59752,59752,54455,65783,103107,103107,36616,41151,116495,116495,64788,64788
VCET,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,51354,53800,112105,112105,67984,83780,83156,83156,80073,80073,51354,90509,136182,136182,136599,146434,79855,92720
VCET,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,67829,67829,104552,104552,83586,107415,67829,67829,94645,116019,112626,112626,67829,67829,139882,139882,84792,124657
VCET,MEC,MECHANICAL ENGINEERING,87443,87443,117916,117916,115125,121169,87443,87443,101123,101123,87443,122584,87443,87443,143717,149105,87443,87443
VGNT,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,31916,31916,77227,77227,48097,48097,31916,102598,44604,44604,65942,65942,114221,114221,98817,98817,40896,40896
VGNT,CIV,CIVIL ENGINEERING,36888,103085,134971,134971,67810,104067,36888,103085,79475,123107,36888,103085,36888,103085,70190,141663,36888,119575
VGNT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36748,36748,74716,79266,48759,50198,104983,104983,45658,45658,72239,72239,36748,131574,137051,147721,40881,40881
VGNT,CSE,COMPUTER SCIENCE AND ENGINEERING,28151,28151,65644,65644,37335,37335,63463,63463,38583,39933,56614,56614,96445,96445,112469,137846,34316,34316
VGNT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),32924,32924,68641,73068,42241,42241,32924,111792,43253,43253,60629,60629,32924,112159,132981,145234,36733,36733
VGNT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45685,45685,100139,100139,53507,60304,58247,58247,58152,58152,93649,101356,137950,137950,138464,149460,49496,50732
VGNT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,54417,75130,126688,129262,89486,89486,79411,79411,78409,80194,64646,130811,139772,139772,94362,140081,67338,95755
VGNT,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,64620,64620,64620,64620,72458,77429,71329,71329,64620,92186,111444,111444,64620,64620,123447,123447,73697,73697
VGNT,INF,INFORMATION TECHNOLOGY,41653,42235,92271,92271,57073,57073,41653,42235,52005,52005,79796,130240,41653,42235,138412,142719,44694,45254
VGNT,MEC,MECHANICAL ENGINEERING,57810,57810,99213,123371,71144,111427,57810,57810,81732,108645,117784,117784,57810,57810,125363,133841,92154,99144
VGSE,CIV,CIVIL ENGINEERING,117973,124506,117973,124506,117973,124506,117973,124506,117973,139658,117973,124506,117973,124506,117973,124506,117973,124506
VGSE,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),83624,83624,133977,133977,115739,115739,118687,118687,114783,120847,127761,128508,83624,83624,121602,121602,134780,134780
VGSE,CSE,COMPUTER SCIENCE AND ENGINEERING,85755,85755,133015,133015,114785,114785,102459,102459,110609,110609,98623,127688,89916,89916,149984,151636,119968,135365
VGSE,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),73940,73940,132355,132355,105525,105525,73940,100838,109061,109061,99318,99630,73940,95041,116250,138267,134948,134948
VGSE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,97309,102070,132470,132470,130878,132459,97309,102070,130432,134621,118020,118020,148381,148381,147966,147966,97309,102070
VGSE,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,97576,97576,97576,97576,120514,120514,97576,97576,117385,117385,97576,97576,127323,127323,139564,139564,97576,97576
VGWL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),71186,71186,129697,129697,91371,91371,71186,71186,83252,83252,135413,135413,71186,71186,143632,150873,102590,128898
VGWL,CSE,COMPUTER SCIENCE AND ENGINEERING,62846,62846,109593,126375,88360,96171,80674,80674,80261,80261,133213,133213,80782,137639,145185,145185,113340,115040
VGWL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),69230,69230,100293,100293,77221,81120,77535,77535,82773,83908,134555,134555,78645,82241,147029,150021,106554,133944
VGWL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,70896,71148,102805,107928,101856,103092,70896,92837,84952,90808,104879,106171,70896,88760,150426,151436,96146,96146
VISA,CIV,CIVIL ENGINEERING,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449,150449
VISA,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),74907,93543,110498,114018,111167,116978,111857,111857,108424,115996,114234,116277,115935,115935,147036,148539,107060,131729
VISA,CSE,COMPUTER SCIENCE AND ENGINEERING,72527,72527,133518,133518,94162,103197,72527,72527,92846,92846,72527,72527,72527,72527,130920,147867,105148,105148
VISA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),84828,84828,134672,134672,98725,113817,84828,84828,100435,100479,110339,110339,84828,84828,144060,144060,130624,130624
VISA,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,98483,98483,113407,113407,129783,129783,98483,98483,110931,135163,98483,128160,98483,98483,149709,150366,119699,121676
VISA,INF,INFORMATION TECHNOLOGY,81377,90717,111667,114786,124684,127568,126117,126117,128983,128983,126309,126309,81377,90717,139743,140960,81377,135331
VISA,MEC,MECHANICAL ENGINEERING,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800,146800
VITS,CIV,CIVIL ENGINEERING,135537,138586,135537,138586,135537,138586,135537,138586,135537,138586,135537,138586,135537,138586,135537,138586,135537,138586
VITS,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),63651,66830,134273,134273,134493,134895,63651,66830,129992,129992,116172,116172,63651,66830,63651,149271,63651,66830
VITS,CSE,COMPUTER SCIENCE AND ENGINEERING,67411,82883,130845,130845,102372,102372,67411,82883,98559,98559,98884,98884,67411,142601,141354,147505,127661,127661
VITS,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82935,82935,82935,82935,82935,111640,82935,82935,133078,133078,122942,122942,82935,82935,82935,82935,125916,125916
VITS,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376,113376
VJEC,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1997,2204,4316,6765,2977,3567,9271,9271,3100,3256,5514,5514,18525,18525,13601,16777,2335,2529
VJEC,AUT,AUTOMOBILE ENGINEERING,21914,37527,55280,63962,45121,47192,21914,37527,39760,56028,37156,37527,21914,37527,72080,72080,27803,37756
VJEC,CIV,CIVIL ENGINEERING,22324,22559,58269,58269,37212,40824,76744,76744,29611,29611,29830,37867,69969,69969,53553,53553,28959,33039
VJEC,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,2553,3060,5373,6795,3998,3998,2553,17848,3610,3610,7895,13219,2553,24048,17663,17663,2845,4220
VJEC,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2338,2576,6266,6554,3280,3310,2338,2576,3131,3248,5570,13012,2338,2576,15826,15826,2535,2721
VJEC,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2171,2174,6095,6095,2740,3019,9587,9587,2836,2902,5143,7348,2171,2174,14894,16351,2344,2468
VJEC,CSE,COMPUTER SCIENCE AND ENGINEERING,1215,1215,2901,3726,1551,1607,1215,7365,1721,1721,2926,6357,14993,17120,11204,11204,1443,1443
VJEC,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),1631,1631,4292,5747,2318,2452,2520,2520,2101,2371,3481,6747,16892,16892,12289,14287,2010,2010
VJEC,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),3214,3305,7985,10080,4198,4629,3214,3305,3989,4252,6926,14788,32460,32460,18968,27930,3525,3829
VJEC,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,3948,4395,10913,10913,5704,5704,11722,13119,5883,7032,14317,18575,3948,50975,24763,24763,5338,5385
VJEC,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,8484,10830,25690,25690,14625,14625,21612,21612,10957,12112,17319,33616,52739,52739,30329,40196,11457,14104
VJEC,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,12754,12754,49518,49518,17837,21321,23212,23212,21333,21333,39807,73737,70785,70785,64376,96059,17335,18073
VJEC,INF,INFORMATION TECHNOLOGY,3179,3179,9839,9839,4123,4505,3179,12755,4615,4615,8755,12109,3179,41971,22816,25370,3700,3700
VJEC,MEC,MECHANICAL ENGINEERING,15420,23111,53580,53580,24900,33619,58801,58801,24720,36272,42897,112520,77556,77556,59172,98305,22165,37251
VJIT,CIV,CIVIL ENGINEERING,42037,42037,59100,117501,57726,57726,42037,42037,69962,69962,51353,51353,42037,42037,73416,129151,54583,73218
VJIT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),15886,15886,34269,34820,21053,21617,72381,72381,19807,23156,26914,42938,98513,98513,57033,61295,18003,18003
VJIT,CSE,COMPUTER SCIENCE AND ENGINEERING,13284,13284,34279,34279,18931,18931,76189,76189,18392,18884,22665,25524,61503,134530,44795,49564,16512,16512
VJIT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),14542,14848,32349,34574,20567,20567,38598,38598,18943,21172,25028,31371,72422,72422,56985,56985,17300,17300
VJIT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,23039,23039,57622,57622,31840,31840,92684,92684,30011,30011,67919,71803,94186,94186,77460,109222,29517,29665
VJIT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,35162,35162,87253,87253,53233,53233,35162,35162,43017,43017,92234,92234,35162,35162,101929,131493,58598,58598
VJIT,INF,INFORMATION TECHNOLOGY,20579,20579,44060,44060,27669,27669,20579,128054,24472,26141,38964,44956,138221,138221,72758,80343,21631,22444
VJIT,MEC,MECHANICAL ENGINEERING,40695,49955,80552,87469,44360,49955,43237,49955,42156,49955,50346,50346,40695,145057,87157,87157,64350,64350
VJYA,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),134185,134185,134185,134185,134185,134185,134185,134185,134185,146736,134185,134185,134185,134185,134185,134185,134185,134185
VJYA,CSE,COMPUTER SCIENCE AND ENGINEERING,104321,104321,134519,148627,132256,150445,104321,104321,127233,127233,140554,140554,104321,104321,147532,147532,104321,104321
VJYA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),92464,92464,102227,102673,122028,122028,92464,92464,121713,138442,118471,150441,92464,92464,135762,136030,134723,134723
VJYA,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,110575,110575,110575,148158,148184,148184,110575,110575,149993,149993,110575,110575,110575,110575,130400,130400,110575,110575
VJYA,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582,91582
VMEG,CIV,CIVIL ENGINEERING,28184,28184,28184,97245,49721,49721,28184,28184,35366,48414,70331,70331,28184,28184,61393,61393,34522,43741
VMEG,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),8274,8723,24021,24021,12222,12245,8274,43115,11456,12227,17504,25645,55889,126978,36322,46489,9059,9115
VMEG,CSE,COMPUTER SCIENCE AND ENGINEERING,6883,7743,21849,22197,10413,11396,23259,23259,10585,10841,17740,24253,51340,55674,32969,38387,8129,8910
VMEG,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),7309,7829,16838,19336,10778,11299,23675,23675,9956,10593,16646,16646,7309,87597,34580,38950,8147,8964
VMEG,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,11467,11479,31369,31369,16283,16283,59676,59676,14194,14999,29063,29063,92826,92826,45900,61170,13916,14016
VMEG,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,19851,20090,62526,65576,25591,28923,19851,20090,23732,29340,51635,64605,19851,20090,46109,62725,27181,27181
VMEG,INF,INFORMATION TECHNOLOGY,9690,9831,27585,28163,13673,13673,40472,40472,12357,13571,20274,33426,86000,86000,42285,58020,10360,10360
VMEG,MEC,MECHANICAL ENGINEERING,20315,37077,59854,59854,39365,62715,20315,75156,37898,37898,46438,55620,20315,134499,57316,85568,37642,37642
VMRH,CSE,COMPUTER SCIENCE AND ENGINEERING,90937,90937,132745,132745,124477,124477,90937,90937,111372,115437,124816,124816,90937,90937,147697,147697,128406,128406
VMRH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,131538,131538,131538,149654,131538,144285,131538,131538,131538,149535,131538,131538,131538,131538,131538,131538,131538,131538
VMTW,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,48338,NA,80766,NA,63440,NA,49762,NA,59118,NA,115308,NA,48338,NA,144130,NA,52213
VMTW,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,42519,NA,98575,NA,61723,NA,58797,NA,58228,NA,113703,NA,137870,NA,147569,NA,51824
VMTW,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,44590,NA,99020,NA,63178,NA,58965,NA,58214,NA,114304,NA,138509,NA,150601,NA,54296
VMTW,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,30983,NA,99757,NA,76938,NA,69681,NA,69334,NA,122289,NA,59415,NA,142506,NA,60459
VMTW,INF,INFORMATION TECHNOLOGY,NA,49481,NA,112876,NA,71173,NA,49481,NA,65554,NA,125224,NA,49481,NA,151501,NA,60941
VREC,CIV,CIVIL ENGINEERING,118408,136775,118408,136775,118408,136775,118408,136775,118408,136775,118408,136775,118408,136775,118408,136775,118408,136775
VREC,CSE,COMPUTER SCIENCE AND ENGINEERING,73297,73297,131211,131211,107961,107961,112799,112799,82292,105257,76845,76845,137914,137914,146155,146155,128511,128511
VREC,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),89011,89011,120713,129730,124087,127699,89011,89011,126861,133347,99308,100416,89011,89011,128728,129892,89011,89011
VREC,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,98832,100863,109054,109054,115989,115989,98832,100863,118084,118084,108423,108423,98832,100863,98832,100863,98832,100863
VREC,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,134237,140830,134237,140830,134237,140830,134237,140830,134237,140830,134237,140830,134237,140830,134237,140830,134237,140830
VREC,MEC,MECHANICAL ENGINEERING,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154,150154
WITS,CIV,CIVIL ENGINEERING,85821,85821,85821,85821,85821,85821,85821,85821,85821,85821,85821,85821,85821,85821,149678,149678,85821,85821
WITS,CSE,COMPUTER SCIENCE AND ENGINEERING,57962,57962,99491,99491,95107,97127,57962,57962,81919,81919,108328,108328,57962,139192,131537,131537,75824,85248
WITS,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,81481,92003,97300,108238,91647,115677,81481,92003,94240,94240,89479,92003,81481,92003,145590,146766,113055,113055
,,,,,,,,,,,,,,,,,,,,
"1. Last rank statement does not reflect the candidates admitted in special reservation categories like PH, NCC, Sports and Games, Children of Armed Personnel (CAP) seats, Minority colleges.",,,,,,,,,,,,,,,,,,,,
2. Every care has been taken to present accurate information.  The Ranks shown are at the end of Web Counseling process and does not indicate the dropouts or spot admissions.,,,,,,,,,,,,,,,,,,,,
3. The statement shall be used only for information to assess the mode of opting by candidates and shall in no way reflect the rank upto which seat can be allotted in the present academic year.,,,,,,,,,,,,,,,,,,,,
4. The ranks indicated inclusive of the ranks allotted in respect of Consequential Vacancies arose at the final round of Allotment.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"7.In terms of  G.O.Ms.No. 42  Higher Education Dept.dated:18-05-2009,15% unreserved seats are filled first with combined merit list of candidates followed by 85 % seats with local candidates only.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
